id,percent_dem
1106,32.45325281678049
1107,35.35811955935547
1108,19.756218529732987
1109,41.08302436215209
1111,29.91407568346966
1118,42.674326991104024
1125,21.58701531552304
1129,25.09084868109497
1131,36.11450076552704
1134,22.43692729798456
1135,47.497424612132605
1142,19.487035561129293
1143,30.30898262503998
1149,23.73606209928746
1152,10.376871158132925
1153,20.501646270510978
1162,18.99607709681498
1169,51.252214294358495
1173,50.22721393414288
1174,26.13198008775727
1175,40.51354718320479
1177,25.843392688482577
1178,22.59117573324836
1181,28.27083262117607
1186,45.21324148646866
1187,20.53587731549851
1189,25.55269002418308
1207,20.967003892745588
1208,19.170195881075884
1209,50.402731492618365
1214,53.81496038730336
1222,49.48327416809147
1223,21.090125335839428
1226,17.912513593346326
1227,29.182655264654223
1234,18.834901574711395
1235,48.24549505338072
1239,21.75241826830416
1250,64.65365356043914
1254,54.47716267313335
1255,14.704436061870867
1257,74.53905209419472
1261,27.177026441428332
1264,38.94359996171501
1265,17.70974534451175
1267,21.025625296194406
1271,16.148006534140137
1272,23.995751670433222
1273,55.36546585713643
1276,48.99496375690508
1279,64.95966775134805
1282,22.621797047015313
1283,48.14709900441042
1284,57.376877143520716
1294,53.23404546250488
1301,15.60485399832663
1304,15.11920667087673
1305,16.758253499970976
1307,17.950748510368257
1318,29.51434319810811
1321,20.363738000252816
1324,20.29375812159322
1328,21.31533649587743
1329,18.756927174058628
1335,48.873212600166724
1338,29.154175316934463
1339,28.870853749668512
1346,20.90499144863126
1347,34.606604938229054
1352,24.967647139224113
1361,30.6792153879202
1362,13.65298823897935
1365,21.40395359025029
1366,17.887317586300618
1368,35.18059609185916
1370,36.93368311159868
1373,22.85397969041032
1375,25.307451803323644
1390,16.975084846448862
1391,32.8259714103591
1394,30.858145478877077
1395,28.69373829082751
1397,17.95994257514551
1399,45.722376808314834
1400,19.965038517131326
1402,44.87266305829277
1408,67.31054264016407
1410,77.34484837864827
1411,18.733407770817166
1413,22.830825133787968
1415,28.443372040278142
1419,33.66947991555353
1420,36.35152117191776
1423,34.144964348130216
1425,21.268089737571163
1430,25.75445873423302
1431,28.124325749516426
1433,35.100604717766956
1435,17.430316861252503
1442,21.373392667749105
1445,24.991599220703847
1446,35.591489252745674
1450,20.743423740128016
1459,43.683035980003865
1464,23.5776798526094
1465,21.83928887697241
1467,49.499606329323896
1476,43.835233047073004
1485,14.542816110074275
1490,41.748482785261714
1492,34.2451946036509
1493,17.44879046120762
1495,21.322165670353385
1507,37.83841481483425
1510,62.75542455200356
1511,33.13186498212357
1513,22.11504981488345
1528,49.5856439345398
1534,71.23068271210093
1535,42.981696371685885
1536,15.355162091574918
1537,26.420845082466712
1547,62.277486792176134
1561,22.712508605843528
1562,22.89006399752774
1564,44.77606485062677
1567,16.08116766955451
1572,16.013676370190403
1577,30.50108323643358
1579,35.37256086838851
1580,49.09668759645449
1584,28.750522683450672
1586,31.841841551917554
1589,24.201483775974694
1591,54.91303264066454
1595,37.31990609468356
1600,54.4283688777958
1604,47.63791760217694
1605,41.35368306961703
1607,22.875579074505588
1612,34.50584340793694
1616,33.67614580745477
1623,28.01563048573017
1624,16.697838959073266
1627,41.79562128477218
1629,28.269428337436015
1643,19.4561238683946
1649,18.633882521183857
1650,61.552362107847785
1655,28.194165488091436
1662,13.192698616866126
1663,38.871658093923216
1668,26.59308730978178
1669,48.01181404054452
1675,21.952870900030668
1677,26.31225844269094
1679,27.585205231551235
1685,41.48792740057547
1689,25.661175044114344
1696,29.146279749167135
1698,46.86087984350477
1708,20.880830384644295
1710,24.0372684489859
1711,57.600603514875715
1714,51.91876483311841
1717,48.016323928580746
1719,29.459201523898393
1726,34.9260092422421
1727,22.216334191891505
1739,31.1696375180208
1740,27.43278248684109
1754,24.613319079171205
1757,57.2152628870201
1759,23.784385290504858
1771,27.202408678863165
1773,31.035455714445703
1774,21.47748682508455
1776,30.63467435784391
1778,34.135695332086726
1782,29.957557217028786
1788,23.96996429295492
1794,25.33727555169773
1798,19.222748264924547
1802,53.250600262913316
1809,37.260759860049916
1815,19.73293110284944
1816,21.48406050943169
1819,28.133653379759327
1824,22.454248300170775
1825,24.907106801434065
1826,27.741815780486537
1827,44.099855618742446
1831,64.03747481422887
1833,67.1166007964822
1842,23.209603570414906
1845,35.87447549315404
1846,20.64878077800775
1852,61.36626827846004
1855,61.60711667803626
1862,25.156353976979624
1876,48.53219795442062
1879,32.67461369905493
1880,11.729395063158512
1886,21.005070021498298
1888,22.298212756425464
1896,65.94036158927867
1908,19.914055299882513
1909,32.009935656051255
1913,18.793200982944434
1916,39.722344149349475
1923,31.09836673222724
1927,60.50733043515304
1945,17.35866203608613
1959,38.21420433755116
1962,17.38341570012728
1963,21.62288032276738
1964,17.283786063938347
1969,20.024051610831968
1977,21.066246313614013
1978,31.735168204334087
1980,23.924791778533255
1987,22.17599885181367
1988,38.96308883467685
1998,38.64841001426875
2004,27.75261106883859
2005,24.800883421578348
2007,39.059627201095125
2010,50.36608660965107
2017,21.658238702969946
2027,48.343463991274206
2033,22.049195306546423
2034,17.084906315033372
2036,29.654179656876902
2037,16.318901239359683
2042,34.545571949941795
2046,20.287653052461224
2048,24.5338504729539
2054,39.9334355186916
2055,56.67440637422769
2056,26.101348716548838
2059,14.931972580732996
2061,22.785305770987684
2062,33.14146239990228
2066,47.547407337727186
2070,32.197069935451516
2083,24.40346020894307
2084,32.85509248341346
2086,29.543488494344167
2095,15.956776875579413
2096,26.074518002613356
2100,16.59618947235722
2104,46.775547201492415
2106,23.667967646229926
2107,38.48545642958821
2116,24.802732118674697
2118,16.0162919149693
2129,21.722882036902313
2133,18.495059142539368
2134,25.400705544020354
2135,25.301987662304995
2138,54.2437546689067
2139,63.6804289138759
2142,26.06634100293452
2144,22.706696232648778
2149,20.54599634377174
2166,46.86010263029819
2168,28.302618195442083
2169,34.92208714459052
2174,57.31798794171253
2178,33.859981777309045
2180,40.01544013367773
2182,16.73375109976422
2186,58.347903222781255
2192,60.165730633501035
2209,71.72838308250181
2210,32.93185266848997
2212,36.251532120778506
2216,26.82269505703548
2222,24.325668591998276
2226,59.83961189643654
2232,44.49444230819622
2241,21.535330605018803
2250,59.46414086198499
2254,29.745960202645662
2257,42.023797970408374
2260,21.033782267464236
2261,14.311292211638303
2265,23.605592532999154
2271,31.554083488268006
2273,46.06040972810724
2275,17.217509479815693
2276,30.820724705865185
2277,47.674284456455
2281,25.080150977588737
2286,36.711803841941126
2294,34.29257925504693
2295,18.714438688456553
2313,21.516924842010575
2318,35.678963638031114
2322,26.47599208495094
2325,23.47190132319978
2328,18.373509161587737
2340,24.619873144425107
2343,23.5958532635681
2358,23.649432424564715
2360,16.175170098484944
2361,26.712614780349817
2363,17.728450109968062
2364,29.301768489849138
2369,29.525018965264124
2371,55.96066839123013
2376,31.624107487842295
2381,33.429421271049904
2390,39.994958996283984
2391,33.81914540131983
2398,19.99291442043595
2403,20.884451521439416
2405,15.447553689470318
2410,25.249077504683413
2413,30.634060230560035
2419,27.882785147158984
2421,60.65453470188582
2427,28.383264594732783
2428,17.725017759007024
2431,23.153432873577493
2434,45.93342204878833
2442,23.43323470608415
2460,26.091132682363238
2469,17.613709562867534
2473,26.43492789716732
2475,51.837549468640674
2484,20.35376472557052
2486,30.541406634283263
2488,37.81328384298364
2490,57.17668279094457
2492,30.689060470470597
2493,37.20715656020418
2497,40.92891041450944
2507,70.59112886578264
2511,16.822703783350683
2514,18.265880369123053
2518,21.213668623253596
2519,61.92715560719209
2523,21.63272916434272
2524,25.542465510699827
2536,32.12176490472333
2539,61.31675371470364
2544,19.86314059837047
2551,21.71388085462818
2555,36.133137303870086
2563,57.01618866260992
2565,31.992096512253863
2566,36.84172269645721
2567,39.504395483801815
2580,41.85274551602603
2583,35.48696346918445
2590,19.740261351245906
2598,42.87787914441482
2603,15.344315915782662
2604,22.540822695872528
2605,35.73842886043548
2610,21.44265142789881
2614,49.579999443175595
2615,28.5855213335375
2618,22.05868353170873
2625,14.24988598273162
2628,18.43363883466224
2629,19.76668837281167
2630,17.623903307081314
2636,20.523238425462917
2637,35.4577814055739
2644,34.76734849348624
2656,21.205151278046387
2659,30.845105315762407
2660,29.06173735403023
2664,31.710858511422817
2666,21.248788145611393
2671,41.49962000862234
2672,60.97850539086688
2679,42.84008233356211
2680,25.02940854442042
2684,36.66239188264224
2685,19.150426374669497
2686,60.256538951073004
2687,25.34181171591262
2689,29.66157982406085
2694,23.05182141393582
2695,23.262687948315715
2699,58.03396952391035
2700,21.342695985303124
2701,17.16109775534096
2704,16.315844060902013
2705,67.34727779678323
2706,24.559748622257104
2708,27.10914290933782
2716,26.50974346581998
2718,33.044741676967575
2722,15.405472451136351
2727,50.289093960866424
2730,22.235964118022565
2732,20.80488778564728
2735,20.54438399862032
2747,32.003140674522655
2753,58.604870571590006
2759,21.81879994011316
2760,30.610741712804963
2764,18.666208792581983
2772,29.580824522545534
2774,16.269679708028274
2776,34.3885114986268
2779,34.93576048037072
2783,24.561281431337115
2785,23.20939689375936
2787,46.20411974514215
2793,17.331226605276456
2800,47.74712500126605
2809,26.276682012705358
2820,22.693405326842175
2823,16.885716464192605
2825,17.71951038575313
2827,53.78285431574312
2830,30.06200800786306
2831,25.72157709550111
2833,38.90993128807275
2834,18.0556682763063
2843,47.91918424349019
2844,67.99950620968771
2849,16.525545937663466
2853,53.059166064877516
2855,73.26900842340055
2859,27.44050777342406
2863,24.90745143374161
2868,45.75049799570063
2869,24.884596923299632
2873,48.97385342756433
2877,22.09892662065269
2883,57.86124264962454
2885,62.06798624929729
2888,35.92127667838582
2893,39.631870696825544
2902,54.65483227371685
2908,40.38098749531789
2909,55.621839521575204
2913,37.174670416095026
2914,23.320588787838382
2915,17.970506969865912
2916,30.763236227782038
2919,42.34860064151058
2923,25.75969354565347
2927,30.596989785524244
2941,38.89339761001037
2942,19.13575977611582
2953,62.86146870464473
2954,16.158051653782387
2956,55.39741836019316
2957,56.932707875405754
2960,32.18680047024745
2962,30.26442566174459
2964,27.067232111219468
2966,31.054344364756428
2971,17.301723368497925
2975,51.74077977508411
2977,35.576724174163374
2981,16.54738985918236
2983,18.503451490569944
2985,21.98700533514883
2990,41.702204790664524
2991,22.759088610594617
2992,19.765857874767136
2996,17.480485568663696
2997,36.52658691813946
3001,32.029189505208024
3002,41.720612773198354
3004,44.867336472014244
3010,63.88288846221614
3011,30.931891591348233
3018,21.882793802886198
3021,55.60524922965057
3024,30.53403703949128
3029,42.734051441567004
3032,24.435950315412498
3035,24.019946004408396
3037,27.788678852121116
3039,35.736884029766244
3045,63.57392780093488
3048,23.574758837359738
3053,30.56238182534731
3069,29.7720003914488
3076,33.129317500087254
3084,16.192971927788424
3101,50.86237525799579
3104,33.91334572262136
3109,26.50700764744128
